"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"489",7,1,7160020,2,16,0,0,0,"CRUZ MOREIRA MARIA ISABEL                                                                           ","MUJERES",38.9479452054794,"DE 30 A MENOS DE 45 AÑOS","CAIZA BAREN CRISTIAN CARLOS                                                                         ","HOMBRES",28.4246575342466,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"490",7,1,7180001,3,18,0,0,0,"SALTOS GALARZA JUAN CARLOS                                                                          ","HOMBRES",34.0191780821918,"DE 30 A MENOS DE 45 AÑOS","MIRANDA MIRANDA MARIA EUGENIA                                                                       ","MUJERES",26.5917808219178,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"491",7,1,7180002,4,18,0,0,0,"GUERRERO SANDOVAL VERONICA PAOLA                                                                    ","MUJERES",36.4429822591511,"DE 30 A MENOS DE 45 AÑOS","GUERRERO SANDOVAL EDISON EDUARDO                                                                    ","HOMBRES",39.3643835616438,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"492",7,1,7180003,5,18,0,0,0,"LOPEZ CALDERON JIMMY GABRIEL                                                                        ","HOMBRES",29.8,"MENOS DE 30 AÑOS","ALVAREZ MERINO CAROLINA MISHEL                                                                      ","MUJERES",26.8821917808219,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"493",7,1,7180004,6,18,0,0,0,"SALTOS GALARZA SONIA MARIA DE LOURDES                                                               ","MUJERES",50.1178082191781,"DE 45 A MENOS DE 65 AÑOS","BARRAGAN VERGARA ANGEL ADOLFO                                                                       ","HOMBRES",27.7643835616438,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"494",7,12,7180005,1,18,0,0,0,"MORA PROAÑO JUAN FRANCISCO                                                                         ","HOMBRES",37.8082191780822,"DE 30 A MENOS DE 45 AÑOS","QUINDE VACA ANA FERNANDA                                                                            ","MUJERES",37.7381091399057,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"495",7,12,7180006,2,18,0,0,0,"MAYORGA GAVILANES LORENA DEL PILAR                                                                  ","MUJERES",29.8383561643836,"MENOS DE 30 AÑOS","VILLACIS CHIRIBOGA JOSE ANDRES                                                                      ","HOMBRES",22.8712328767123,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"496",7,12,7180007,3,18,0,0,0,"CEVALLOS CHAVEZ FABRICIO PAOLO                                                                      ","HOMBRES",37.0300546448087,"DE 30 A MENOS DE 45 AÑOS","CACERES CHASIPANTA CRISTINA ALEXANDRA                                                               ","MUJERES",34.8438356164384,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"497",7,12,7180008,4,18,0,0,0,"MAZON MESIAS LISSETH ESTEFANIA                                                                      ","MUJERES",22.0602739726027,"MENOS DE 30 AÑOS","JEREZ CAMINO DANIEL SEBASTIAN                                                                       ","HOMBRES",26.068306010929,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"498",7,13,7180009,1,18,0,0,0,"ALTAMIRANO SANCHEZ JAVIER FRANCISCO                                                                 ","HOMBRES",42.5013698630137,"DE 30 A MENOS DE 45 AÑOS","ROSAS LOZANO MARCO ANDRES                                                                           ","HOMBRES",33.1506774459166,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"499",7,13,7180010,2,18,0,0,0,"URRUTIA SANTILLAN VERONICA PATRICIA                                                                 ","MUJERES",31.0520547945205,"DE 30 A MENOS DE 45 AÑOS","RIVERA HERRERA ELIANA MERCEDES                                                                      ","MUJERES",31.4465753424658,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"500",7,13,7180011,3,18,0,0,0,"FREIRE ALVAREZ DARWIN XAVIER                                                                        ","HOMBRES",35.0328767123288,"DE 30 A MENOS DE 45 AÑOS","LASCANO ORTEGA MARIO ENRIQUE                                                                        ","HOMBRES",34.5424657534247,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"501",7,13,7180012,4,18,0,0,0,"CAMACHO PARDO DIANA SORAYA                                                                          ","MUJERES",30.0493150684932,"DE 30 A MENOS DE 45 AÑOS","ORTIZ ORTIZ CRISTINA DEL ROCIO                                                                      ","MUJERES",27.2767123287671,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"502",7,3,7180013,1,18,0,0,0,"SANCHEZ MIÑO ALEXIS REINALDO                                                                       ","HOMBRES",50.9095890410959,"DE 45 A MENOS DE 65 AÑOS","REINOSO LESCANO MARIA ELIZABETH                                                                     ","MUJERES",29.3583277191407,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"503",7,3,7180014,2,18,0,0,0,"CARRILLO GALLEGOS BETTY ELIZABETH                                                                   ","MUJERES",45.3095890410959,"DE 45 A MENOS DE 65 AÑOS","TOALOMBO CHIMBORAZO JOSE SEGUNDO                                                                    ","HOMBRES",57.3392020360805,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"504",7,3,7180015,3,18,0,0,0,"VELASTEGUI RAMOS LEONARDO DARIO                                                                     ","HOMBRES",38.6219178082192,"DE 30 A MENOS DE 45 AÑOS","ALTAMIRANO SEGURA VERONICA JAZMINA                                                                  ","MUJERES",29.3200763530204,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
